Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
1574,Airport,161,Trip Completed,06:26:00,07:15:00
1870,City,161,Trip Completed,10:01:00,10:42:00
2267,Airport,161,Trip Completed,18:33:00,19:36:00
2658,Airport,161,Trip Completed,23:18:00,00:03:21
3048,Airport,161,Trip Completed,07:41:17,08:14:19
3301,Airport,161,Trip Completed,11:41:40,12:28:38
3477,City,161,Trip Completed,17:18:05,18:09:59
4371,City,161,Trip Completed,07:34:57,08:24:33
445,City,162,Trip Completed,09:06:00,10:05:00
1100,Airport,162,Trip Completed,20:10:00,20:52:00
1961,City,162,Trip Completed,11:53:00,12:27:00
3215,Airport,162,Trip Completed,09:49:32,10:57:30
3997,Airport,162,Trip Completed,23:36:23,00:22:26
4385,City,162,Trip Completed,07:51:59,08:24:08
4736,City,162,Trip Completed,14:31:20,15:50:58
5291,Airport,162,Trip Completed,21:48:06,22:45:23
5350,City,162,Trip Completed,22:52:35,23:42:51
5768,City,162,Trip Completed,08:27:01,09:30:13
675,City,163,Trip Completed,13:24:00,13:55:00
1996,Airport,163,Trip Completed,12:57:00,14:06:00
2510,City,163,Trip Completed,21:01:00,21:50:00
3969,Airport,163,Trip Completed,22:58:22,23:58:00
4397,City,163,Trip Completed,07:56:05,08:57:30
5326,City,163,Trip Completed,22:09:30,23:13:16
5987,City,163,Trip Completed,11:42:14,12:49:39
6152,Airport,163,Trip Completed,16:15:34,17:16:45
6317,City,163,Trip Completed,18:35:57,19:05:06
602,City,164,Trip Completed,11:38:00,12:57:00
981,City,164,Trip Completed,19:01:00,19:39:00
1317,Airport,164,Trip Completed,22:57:00,23:52:00
2112,Airport,164,Trip Completed,16:32:00,17:03:00
2365,City,164,Trip Completed,19:34:00,20:12:00
2849,City,164,Trip Completed,05:29:42,06:34:27
4573,City,164,Trip Completed,09:47:53,10:47:05
5095,City,164,Trip Completed,19:48:45,20:55:36
741,Airport,165,Trip Completed,15:39:00,16:27:00
1873,City,165,Trip Completed,09:59:00,10:44:00
2134,Airport,165,Trip Completed,17:14:00,17:44:00
3461,Airport,165,Trip Completed,17:04:19,18:07:53
3711,Airport,165,Trip Completed,19:47:15,20:46:01
5001,Airport,165,Trip Completed,18:59:05,19:35:00
248,City,166,Trip Completed,06:38:00,07:45:00
1321,Airport,166,Trip Completed,23:01:00,00:05:00
1997,City,166,Trip Completed,13:02:00,13:57:00
2544,City,166,Trip Completed,21:22:00,21:51:00
3863,City,166,Trip Completed,21:44:48,22:50:38
4336,City,166,Trip Completed,07:14:05,08:34:21
4754,City,166,Trip Completed,15:24:45,16:18:25
6620,City,166,Trip Completed,21:48:02,22:36:08
500,Airport,167,Trip Completed,09:38:00,10:12:00
1518,City,167,Trip Completed,05:50:00,06:38:00
3082,City,167,Trip Completed,08:10:03,08:50:37
3478,Airport,167,Trip Completed,17:19:57,17:53:56
4539,City,167,Trip Completed,09:35:42,10:46:02
4791,City,167,Trip Completed,16:43:10,17:32:58
5263,City,167,Trip Completed,21:30:34,21:59:26
1679,City,168,Trip Completed,07:46:00,08:24:00
2276,Airport,168,Trip Completed,18:38:00,19:46:00
2747,Airport,168,Trip Completed,03:17:00,03:54:54
3370,City,168,Trip Completed,13:56:50,14:56:07
3741,Airport,168,Trip Completed,20:14:21,21:21:35
4266,Airport,168,Trip Completed,06:10:03,06:56:04
5596,City,168,Trip Completed,06:08:33,06:51:04
5961,Airport,168,Trip Completed,10:55:52,11:54:35
6418,City,168,Trip Completed,19:45:28,20:22:56
759,City,169,Trip Completed,16:16:00,16:47:00
2524,Airport,169,Trip Completed,21:09:00,21:55:00
2769,Airport,169,Trip Completed,04:13:56,05:06:39
5071,Airport,169,Trip Completed,19:30:33,20:17:28
5287,City,169,Trip Completed,21:46:45,22:35:39
33,Airport,170,Trip Completed,02:17:00,03:31:00
2692,City,170,Trip Completed,00:42:20,01:40:54
2835,City,170,Trip Completed,05:19:47,06:24:44
3122,Airport,170,Trip Completed,08:37:13,09:13:33
3465,City,170,Trip Completed,17:12:20,18:03:50
3857,City,170,Trip Completed,21:34:05,22:46:22
4343,Airport,170,Trip Completed,07:17:34,08:07:51
4417,City,170,Trip Completed,08:13:37,09:07:38
5756,City,170,Trip Completed,08:03:01,08:51:47
5907,Airport,170,Trip Completed,09:56:35,11:04:43
699,Airport,171,Trip Completed,14:02:00,15:02:00
821,City,171,Trip Completed,17:34:00,17:57:00
2085,City,171,Trip Completed,15:41:00,16:27:00
2346,Airport,171,Trip Completed,19:17:00,20:04:00
2704,City,171,Trip Completed,01:12:32,01:58:09
2901,Airport,171,Trip Completed,06:04:24,07:17:36
3475,City,171,Trip Completed,17:19:55,17:55:50
3743,Airport,171,Trip Completed,20:19:50,21:10:17
5209,Airport,171,Trip Completed,20:58:21,21:59:37
6674,Airport,171,Trip Completed,22:25:32,23:08:33
714,City,172,Trip Completed,14:28:00,15:34:00
792,Airport,172,Trip Completed,17:01:00,17:44:00
1341,Airport,172,Trip Completed,23:26:00,00:06:00
1745,City,172,Trip Completed,08:22:00,09:13:00
1971,City,172,Trip Completed,12:08:00,13:25:00
2632,City,172,Trip Completed,22:19:00,23:21:00
2935,City,172,Trip Completed,06:30:08,07:01:42
3142,Airport,172,Trip Completed,08:50:45,09:59:05
4516,City,172,Trip Completed,09:11:02,09:57:19
4605,Airport,172,Trip Completed,10:14:36,11:25:20
5936,Airport,172,Trip Completed,10:17:39,11:04:32
6621,City,172,Trip Completed,21:49:39,22:30:22
752,Airport,173,Trip Completed,16:03:00,17:08:00
1336,City,173,Trip Completed,23:17:00,23:52:00
1836,Airport,173,Trip Completed,09:37:00,10:19:00
2447,Airport,173,Trip Completed,20:24:00,21:36:00
3517,Airport,173,Trip Completed,17:46:30,18:35:16
3831,Airport,173,Trip Completed,21:16:33,22:16:02
4136,City,173,Trip Completed,04:46:17,05:21:42
4700,Airport,173,Trip Completed,13:08:15,13:54:59
5484,City,173,Trip Completed,04:54:59,05:47:16
5900,City,173,Trip Completed,09:53:30,10:44:45
6634,Airport,173,Trip Completed,22:03:00,22:44:41
426,City,174,Trip Completed,08:48:00,09:53:00
1320,City,174,Trip Completed,22:52:00,00:06:00
1588,City,174,Trip Completed,06:32:00,07:19:00
2375,Airport,174,Trip Completed,19:38:00,20:38:00
4411,Airport,174,Trip Completed,08:09:40,08:52:11
4769,Airport,174,Trip Completed,15:42:35,16:41:05
5149,City,174,Trip Completed,20:27:10,21:26:22
5659,City,174,Trip Completed,07:03:49,08:08:48
545,City,175,Trip Completed,10:06:00,10:42:00
778,City,175,Trip Completed,16:39:00,17:18:00
1289,City,175,Trip Completed,22:26:00,22:55:00
1654,Airport,175,Trip Completed,07:23:00,08:06:00
1945,Airport,175,Trip Completed,11:33:00,12:44:00
2460,City,175,Trip Completed,20:29:00,21:40:00
2877,Airport,175,Trip Completed,05:49:52,07:03:47
3264,City,175,Trip Completed,10:21:04,11:31:53
3927,City,175,Trip Completed,22:22:46,23:21:28
5774,City,175,Trip Completed,08:29:25,09:22:31
923,City,176,Trip Completed,18:26:00,19:37:00
1439,City,176,Trip Completed,04:45:00,05:19:00
2130,City,176,Trip Completed,17:04:00,17:46:00
2797,City,176,Trip Completed,04:53:36,06:07:10
3135,Airport,176,Trip Completed,08:48:27,09:21:33
3525,Airport,176,Trip Completed,17:48:26,18:50:29
3925,Airport,176,Trip Completed,22:26:29,23:25:18
4087,City,176,Trip Completed,02:52:39,03:57:26
4706,City,176,Trip Completed,13:14:44,14:00:22
5448,Airport,176,Trip Completed,03:22:27,04:27:10
5645,City,176,Trip Completed,06:51:10,07:35:48
5862,City,176,Trip Completed,09:19:29,09:56:53
6079,Airport,176,Trip Completed,14:21:50,15:07:16
6648,Airport,176,Trip Completed,22:04:52,23:14:39
863,City,177,Trip Completed,17:55:00,18:43:00
1324,City,177,Trip Completed,22:59:00,00:05:00
1666,City,177,Trip Completed,07:37:00,08:49:00
1797,Airport,177,Trip Completed,09:15:00,09:41:00
2279,Airport,177,Trip Completed,18:38:00,19:26:00
2997,City,177,Trip Completed,07:10:45,07:49:08
3343,Airport,177,Trip Completed,12:57:34,13:42:02
3625,Airport,177,Trip Completed,18:57:24,20:01:21
4310,City,177,Trip Completed,06:48:51,07:42:31
4750,Airport,177,Trip Completed,15:09:22,16:20:37
5185,Airport,177,Trip Completed,20:35:30,21:49:35
5978,Airport,177,Trip Completed,11:27:18,12:10:16
6073,City,177,Trip Completed,14:02:35,14:50:25
455,City,178,Trip Completed,09:17:00,10:12:00
651,Airport,178,Trip Completed,12:45:00,13:25:00
742,City,178,Trip Completed,15:38:00,16:25:00
828,Airport,178,Trip Completed,17:35:00,18:07:00
1701,City,178,Trip Completed,07:58:00,08:47:00
1985,City,178,Trip Completed,12:24:00,13:29:00
2277,City,178,Trip Completed,18:39:00,19:34:00
3108,Airport,178,Trip Completed,08:25:17,09:35:25
3880,Airport,178,Trip Completed,21:54:09,22:35:57
4252,City,178,Trip Completed,06:05:14,06:46:37
4646,Airport,178,Trip Completed,11:49:01,12:55:56
5560,Airport,178,Trip Completed,05:35:45,06:19:44
483,City,179,Trip Completed,09:26:00,10:04:00
628,Airport,179,Trip Completed,12:19:00,13:00:00
2285,City,179,Trip Completed,18:34:00,19:14:00
4024,Airport,179,Trip Completed,00:06:34,00:42:21
2952,City,179,Trip Completed,06:39:09,07:56:00
4631,Airport,179,Trip Completed,11:16:57,12:24:33
5200,Airport,179,Trip Completed,20:48:33,21:38:17
5711,City,179,Trip Completed,07:40:48,08:33:56
6399,Airport,179,Trip Completed,19:24:48,20:01:58
6453,City,179,Trip Completed,20:06:18,21:02:10
788,City,180,Trip Completed,16:53:00,17:54:00
1550,Airport,180,Trip Completed,06:08:00,07:14:00
2069,Airport,180,Trip Completed,15:20:00,15:55:00
2593,City,180,Trip Completed,21:43:00,22:35:00
2943,City,180,Trip Completed,06:41:04,07:15:52
3649,City,180,Trip Completed,19:11:32,20:21:31
3942,Airport,180,Trip Completed,22:36:27,23:42:21
5512,Airport,180,Trip Completed,05:10:25,05:42:24
5752,City,180,Trip Completed,08:02:05,09:09:26
6362,City,180,Trip Completed,19:05:36,19:49:02
1151,Airport,181,Trip Completed,20:40:00,21:38:00
1812,Airport,181,Trip Completed,09:16:00,10:09:00
1946,Airport,181,Trip Completed,11:28:00,12:32:00
2646,City,181,Trip Completed,22:46:00,23:45:00
3255,Airport,181,Trip Completed,10:10:00,11:20:59
3431,Airport,181,Trip Completed,16:03:13,16:46:54
3634,City,181,Trip Completed,19:00:49,19:54:19
4592,City,181,Trip Completed,10:09:16,10:38:27
5705,City,181,Trip Completed,07:32:41,08:16:15
6056,Airport,181,Trip Completed,13:35:56,14:02:50
325,City,182,Trip Completed,07:34:00,08:44:00
1015,City,182,Trip Completed,19:15:00,20:11:00
1308,City,182,Trip Completed,22:41:00,23:54:00
1667,City,182,Trip Completed,07:42:00,08:03:00
2436,Airport,182,Trip Completed,20:15:00,20:46:00
2865,City,182,Trip Completed,05:42:33,06:25:57
3397,City,182,Trip Completed,15:00:02,15:58:30
4040,Airport,182,Trip Completed,00:38:21,01:50:05
4094,City,182,Trip Completed,03:09:17,03:44:55
4568,Airport,182,Trip Completed,09:50:59,10:22:31
5105,City,182,Trip Completed,19:59:57,20:37:28
573,Airport,183,Trip Completed,10:57:00,11:30:00
789,City,183,Trip Completed,16:54:00,17:36:00
1525,City,183,Trip Completed,05:48:00,06:46:00
2786,Airport,183,Trip Completed,04:54:15,05:34:02
3143,Airport,183,Trip Completed,08:52:45,09:57:50
3917,City,183,Trip Completed,22:15:07,23:23:04
4375,City,183,Trip Completed,07:38:26,08:42:05
6345,City,183,Trip Completed,18:44:57,19:57:43
169,City,184,Trip Completed,05:45:00,06:48:00
537,City,184,Trip Completed,10:05:00,10:57:00
682,City,184,Trip Completed,13:32:00,14:19:00
1384,City,184,Trip Completed,01:15:00,02:18:00
2167,Airport,184,Trip Completed,17:30:00,18:30:00
2295,City,184,Trip Completed,18:48:00,19:12:00
3109,City,184,Trip Completed,08:22:49,09:18:31
3293,City,184,Trip Completed,11:18:02,11:52:17
3444,City,184,Trip Completed,16:33:05,17:49:15
3660,Airport,184,Trip Completed,19:22:51,19:51:44
4693,City,184,Trip Completed,13:01:23,14:10:11
5214,Airport,184,Trip Completed,20:59:09,21:48:04
5570,City,184,Trip Completed,05:53:21,06:17:39
6003,Airport,184,Trip Completed,12:09:01,12:57:34
6663,Airport,184,Trip Completed,22:22:03,23:03:25
616,Airport,185,Trip Completed,12:05:00,12:48:00
1056,City,185,Trip Completed,19:49:00,20:28:00
1903,City,185,Trip Completed,10:36:00,11:32:00
2643,City,185,Trip Completed,22:37:00,23:34:00
3291,City,185,Trip Completed,11:10:05,12:31:07
3965,Airport,185,Trip Completed,22:50:47,23:20:24
4007,City,185,Trip Completed,23:46:19,00:23:39
4234,City,185,Trip Completed,05:59:10,07:01:16
4388,Airport,185,Trip Completed,07:50:14,08:48:46
4964,City,185,Trip Completed,18:34:51,19:13:08
5544,City,185,Trip Completed,05:23:42,05:56:52
6217,City,185,Trip Completed,17:33:50,18:00:13
1345,Airport,186,Trip Completed,23:37:00,00:09:00
1874,Airport,186,Trip Completed,09:56:00,10:42:00
2413,City,186,Trip Completed,20:02:00,21:16:00
3068,City,186,Trip Completed,07:59:50,08:49:05
3452,City,186,Trip Completed,16:52:55,17:25:52
4031,City,186,Trip Completed,00:22:54,00:55:13
4438,Airport,186,Trip Completed,08:27:23,09:12:29
5521,Airport,186,Trip Completed,05:19:12,06:27:48
5832,City,186,Trip Completed,09:00:26,09:55:12
5990,Airport,186,Trip Completed,11:43:12,12:40:49
6254,City,186,Trip Completed,17:57:37,18:50:37
320,City,187,Trip Completed,07:32:00,08:44:00
717,City,187,Trip Completed,14:52:00,15:46:00
2074,City,187,Trip Completed,15:32:00,16:24:00
4576,Airport,187,Trip Completed,09:57:29,11:13:05
5503,City,187,Trip Completed,05:11:38,06:01:35
173,City,188,Trip Completed,05:45:00,06:30:00
698,City,188,Trip Completed,14:00:00,14:49:00
2039,Airport,188,Trip Completed,14:29:00,15:18:00
2467,Airport,188,Trip Completed,20:34:00,21:41:00
2676,Airport,188,Trip Completed,23:53:00,00:26:55
3038,City,188,Trip Completed,07:37:29,08:33:39
4003,Airport,188,Trip Completed,23:40:51,00:38:46
4126,City,188,Trip Completed,04:40:41,05:53:29
4611,City,188,Trip Completed,10:34:17,11:19:06
4975,City,188,Trip Completed,18:42:37,19:18:51
5664,City,188,Trip Completed,07:03:01,07:46:59
6006,Airport,188,Trip Completed,12:17:49,13:25:21
6329,City,188,Trip Completed,18:43:35,19:36:59
2779,Airport,189,Trip Completed,04:46:08,05:41:19
4216,Airport,189,Trip Completed,05:38:23,06:36:36
4711,Airport,189,Trip Completed,13:18:22,13:56:11
4825,City,189,Trip Completed,17:22:06,18:17:49
6175,City,189,Trip Completed,16:55:44,17:49:26
2445,City,190,Trip Completed,20:18:00,21:04:00
2714,Airport,190,Trip Completed,01:52:50,02:51:32
3089,Airport,190,Trip Completed,08:11:13,08:53:42
3462,Airport,190,Trip Completed,17:10:30,17:52:31
4462,Airport,190,Trip Completed,08:40:30,09:22:57
4698,City,190,Trip Completed,13:07:35,14:13:30
5098,Airport,190,Trip Completed,19:50:28,20:27:04
6711,City,190,Trip Completed,23:07:06,00:11:21
146,Airport,191,Trip Completed,05:29:00,06:08:00
652,Airport,191,Trip Completed,12:43:00,13:29:00
1947,Airport,191,Trip Completed,11:33:00,12:09:00
2236,Airport,191,Trip Completed,18:16:00,19:07:00
3393,City,191,Trip Completed,14:42:19,15:58:37
4577,Airport,191,Trip Completed,09:54:17,10:58:21
4932,City,191,Trip Completed,18:17:33,18:53:49
5419,City,191,Trip Completed,02:01:30,02:34:12
5766,City,191,Trip Completed,08:19:48,09:18:32
6261,Airport,191,Trip Completed,18:07:05,19:07:36
800,Airport,192,Trip Completed,17:13:00,17:56:00
1484,Airport,192,Trip Completed,05:19:00,05:55:00
1989,Airport,192,Trip Completed,12:30:00,13:01:00
3850,Airport,192,Trip Completed,21:27:22,22:05:11
4441,City,192,Trip Completed,08:32:09,09:19:29
4783,Airport,192,Trip Completed,16:34:22,17:21:26
392,Airport,193,Trip Completed,08:23:00,09:10:00
653,City,193,Trip Completed,12:47:00,13:53:00
1283,City,193,Trip Completed,22:09:00,23:18:00
1860,City,193,Trip Completed,09:55:00,10:32:00
1910,Airport,193,Trip Completed,10:41:00,11:27:00
2259,Airport,193,Trip Completed,18:30:00,19:36:00
2752,Airport,193,Trip Completed,03:37:35,04:19:45
3385,City,193,Trip Completed,14:33:34,15:21:25
4915,Airport,193,Trip Completed,18:12:32,19:07:04
5957,Airport,193,Trip Completed,10:46:03,11:26:56
5992,City,193,Trip Completed,11:54:17,12:39:52
6160,Airport,193,Trip Completed,16:30:16,17:39:38
21,Airport,194,Trip Completed,01:29:00,02:05:00
106,City,194,Trip Completed,05:06:00,05:38:00
512,Airport,194,Trip Completed,09:47:00,10:55:00
760,City,194,Trip Completed,16:16:00,16:54:00
1098,City,194,Trip Completed,20:15:00,21:03:00
1314,Airport,194,Trip Completed,22:44:00,23:51:00
2746,Airport,194,Trip Completed,03:14:15,04:00:42
3140,Airport,194,Trip Completed,08:48:42,09:41:31
3314,City,194,Trip Completed,12:06:57,12:50:35
4157,Airport,194,Trip Completed,05:04:53,05:32:44
5340,Airport,194,Trip Completed,22:32:15,23:44:30
6257,Airport,194,Trip Completed,18:03:39,19:04:43
564,Airport,195,Trip Completed,10:20:00,11:23:00
1271,Airport,195,Trip Completed,22:00:00,22:38:00
1647,Airport,195,Trip Completed,07:13:00,07:51:00
2767,Airport,195,Trip Completed,04:07:13,04:59:15
3646,Airport,195,Trip Completed,19:11:00,19:48:13
4865,Airport,195,Trip Completed,17:37:10,18:57:28
6055,Airport,195,Trip Completed,13:35:34,14:32:22
6679,Airport,195,Trip Completed,22:26:08,23:08:05
283,Airport,196,Trip Completed,07:01:00,07:32:00
489,City,196,Trip Completed,09:29:00,10:21:00
1559,Airport,196,Trip Completed,06:09:00,06:53:00
2545,Airport,196,Trip Completed,21:20:00,21:53:00
3333,City,196,Trip Completed,12:35:14,13:41:52
4037,Airport,196,Trip Completed,00:32:45,01:17:01
4578,Airport,196,Trip Completed,09:59:09,11:03:54
4664,City,196,Trip Completed,12:23:06,12:58:01
4756,City,196,Trip Completed,15:20:35,16:23:03
5843,Airport,196,Trip Completed,09:10:25,09:36:13
6045,City,196,Trip Completed,13:19:25,14:00:39
6735,Airport,196,Trip Completed,23:35:13,00:11:44
335,City,197,Trip Completed,07:39:00,08:23:00
558,City,197,Trip Completed,10:15:00,11:12:00
844,City,197,Trip Completed,17:38:00,18:48:00
1186,City,197,Trip Completed,21:05:00,22:16:00
1705,City,197,Trip Completed,08:08:00,09:00:00
2469,Airport,197,Trip Completed,20:43:00,21:35:00
2975,Airport,197,Trip Completed,06:53:25,08:04:52
3641,City,197,Trip Completed,19:04:23,20:04:51
4476,Airport,197,Trip Completed,08:50:51,09:38:30
4969,City,197,Trip Completed,18:41:23,19:09:31
5737,City,197,Trip Completed,07:49:45,08:58:00
6102,City,197,Trip Completed,14:57:52,15:30:03
6721,City,197,Trip Completed,23:23:48,00:18:48
11,City,198,Trip Completed,01:00:00,01:53:00
519,City,198,Trip Completed,09:43:00,10:54:00
1994,Airport,198,Trip Completed,12:49:00,13:48:00
2483,Airport,198,Trip Completed,20:46:00,21:53:00
2635,City,198,Trip Completed,22:26:00,23:33:00
3545,City,198,Trip Completed,18:00:59,18:38:39
4730,City,198,Trip Completed,14:12:00,15:25:12
4976,Airport,198,Trip Completed,18:46:48,19:33:36
5789,Airport,198,Trip Completed,08:32:39,09:15:16
6030,Airport,198,Trip Completed,12:54:09,14:03:29
6616,Airport,198,Trip Completed,21:51:29,22:20:19
165,Airport,199,Trip Completed,05:39:00,06:11:00
1706,City,199,Trip Completed,08:11:00,09:12:00
1821,Airport,199,Trip Completed,09:31:00,10:36:00
2629,City,199,Trip Completed,22:13:00,22:51:00
5227,Airport,199,Trip Completed,21:02:35,22:19:25
5374,City,199,Trip Completed,23:40:04,00:46:22
5823,City,199,Trip Completed,08:56:31,10:07:32
6007,City,199,Trip Completed,12:15:42,13:03:40
6736,Airport,199,Trip Completed,23:36:53,00:20:14
590,City,200,Trip Completed,11:20:00,12:10:00
779,Airport,200,Trip Completed,16:40:00,17:14:00
1085,City,200,Trip Completed,20:03:00,20:58:00
1435,City,200,Trip Completed,04:46:00,05:55:00
2007,City,200,Trip Completed,13:24:00,14:24:00
2381,City,200,Trip Completed,19:41:00,20:53:00
2912,Airport,200,Trip Completed,06:13:27,06:47:48
3453,Airport,200,Trip Completed,16:56:55,18:07:05
4180,Airport,200,Trip Completed,05:18:07,05:52:03
5122,City,200,Trip Completed,20:04:32,20:53:21
5531,Airport,200,Trip Completed,05:23:07,06:26:16
6582,City,200,Trip Completed,21:22:16,22:06:38
